question,answer,contexts,contexts_ids,ground_truth,goldPassages
What land animal is larger than an elephant?,"No, there is no land animal larger than an elephant. Elephants are the largest land animals alive today. The African elephant is the largest species, reaching up to 4 meters in height and weighing up to 750","Context: Elephants are mammals, and the largest land animals alive today.    The elephant's gestation period is 22 months, the longest of any land animal. At birth it is common for an elephant calf to weigh 120 kilograms (265 lb), Context: Elephants are mammals, and the largest land animals alive today.    The elephant's gestation period is 22 months, the longest of any land animal. At birth it is common for an elephant calf to weigh 120 kilograms (265 lb), Context: African elephants, at up to 4 m (13 ft 1 in) tall and weighing 7500 kg (8.27 short tons), are usually  larger than the Asian species and they have bigger ears, Context: .  An elephant may live as long as 70 years, sometimes longer. The largest elephant ever recorded was shot in Angola in 1956. This male weighed about 12,000 kg (26,400 lb),    with a shoulder height of 4.2 m (13, Context: With a mass just over 5 kg (11 lb), elephant brains are larger than those of any land animal, and although the largest whales have body masses twentyfold those of a typical elephant, whale brains are barely twice the mass of an elephant's","1177, 1177, 1182, 1177, 1241","None, the elephant is the largest land animal.",
Name an animal that is growing in number due to recent conservation efforts,"Yes, the African elephant is an example of an animal whose numbers have been increasing due to recent conservation efforts. This is mentioned in the first and second sentences of the context. Careful conservation and the establishment of vast national parks have contributed to their","Context: . However, their numbers have increased again in the 2000s, mainly as a result of careful conservation and the establishment of vast national parks., Context: The threat to the African elephant presented by the ivory trade is unique to the species. Larger, long-lived, slow-breeding animals, like the elephant, are more susceptible to overhunting than other animals, Context: Due to hunting and persecution in history, many animals such as the Golden Eagle, Brown Bear and Eurasian Lynx all experienced significant declines in population, Context: . However, their numbers have increased again in the 2000s, mainly as a result of careful conservation and the establishment of vast national parks., Context: Starting from the 1970s, political debates began favouring the increase in wolf populations. A new investigation began in the early 1980s, in which it was estimated that there were now approximately 220-240 animals and growing","1589, 1265, 1589, 1589, 1130","Golden Eagle, Brown Bear, or Eurasian Lynx (Change imperative to interrogative)",
Where is Finland located?,"The answer is: Finland is located in Northern Europe, bordering Sweden, Norway, Russia, and the Baltic Sea. This information can be inferred from the detailed map of Finland provided in the context.","Context: [[Image:Finland 1996 CIA map.jpg|thumb|upright|Detailed map of Finland.  See also:  Atlas of Finland]], Context: . This exquisite spectacle draws people from around the globe, particularly from Japan., Context: Headquarters of Nokia, Finland's largest company., Context: . However, common administration is limited to voluntary cooperation of all municipalities, e.g. in Helsinki Metropolitan Area Council., Context: . Finland is connected to the Nordpool, the Nordic electricity market.","1579, 1672, 1654, 1608, 1648",Northern Europe,
Do women live longer than men?,"Yes, according to the context, the life expectancy for women is 82 years, while for men it is only 75 years. This means that, on average, women do indeed live longer than men in this particular context.","Context: The life expectancy is 82 years for women and 75 years for men., Context: Cleveland was a stout opponent of the women's suffrage (voting) movement.  In a 1905 article in The Ladies Home Journal, Cleveland wrote, ""Sensible and responsible women do not want to vote, Context: The life expectancy is 82 years for women and 75 years for men., Context: . The females spend their entire lives in tightly knit family groups made up of mothers, daughters, sisters, and aunts. These groups are led by the eldest female, or matriarch. Adult males, on the other hand, live mostly solitary lives., Context: . In the few cases when an adult was killed, it was almost always a woman. In nearly all cases, only a single victim was injured in each attack, although the victim was with 2 3 other people in a few cases","1623, 512, 1623, 1244, 1136",Yes,
Who did Ford nominate for Vice President?,"Yes, Ford nominated Nelson Rockefeller for Vice President. This is stated in the first sentence of the context: ""On August 20 Ford nominated former New York Governor Nelson Rockefeller to fill the vice presidency he had vac","Context: .""    On August 20 Ford nominated former New York Governor Nelson Rockefeller to fill the vice presidency he had vacated. Rockefeller was confirmed by the House and Senate., Context: . Fuess, 261  A delegate from Oregon, Wallace McCamant, having read Have Faith in Massachusetts, proposed Coolidge for Vice President instead.  The suggestion caught on quickly, and Coolidge found himself unexpectedly nominated. Fuess, 262â264, Context: The Fords and the Nixons in the White House Blue Room following President Nixon's nomination of Ford to be Vice President, October 1973, Context: Ford's tenure as Vice President was little noted by the media. Instead, reporters were preoccupied by the continuing revelations about criminal acts during the 1972 presidential election and allegations of cover-ups within the White House, Context: . Ford appointed William Coleman as Secretary of Transportation, the second African American to serve in a presidential cabinet (after Robert Clifton Weaver) and the first appointed in a Republican administration.  Secretary of Transportation: William T","2041, 426, 2036, 2038, 2047",Bob Dole,
How many Eagle Scouts were involved in Ford's funeral procession?,About 400 Eagle Scouts were involved in Ford's funeral procession. This is stated in the context as they formed an honor guard and served as ushers during the event.,"Context: .    Scouting was so important to Ford that his family asked that Scouts participate in his funeral, Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers., Context: .     In subsequent years, Ford received the Distinguished Eagle Scout Award in May 1970 and Silver Buffalo Award from the Boy Scouts of America. He is the only US president who was an Eagle Scout, Context: . One early Scout leader said, ""The two things that gave Scouting great impetus and made it very popular were the uniform and Teddy Roosevelt's jingoism."" Larson, Keith (2006).  ""Theodore Roosevelt"". Retrieved March 6 2006., Context: Ford joined the Boy Scouts of America, and attained that program's highest rank, Eagle Scout. He always regarded this as one of his proudest accomplishments, even after attaining the White House","2001, 2001, 2001, 3001, 2001",400,
Is Ford one of only four former Presidents to live to 90 or more years of age ?,"Yes, based on the context provided, Gerald Ford is one of only four former U.S. Presidents who lived to be 90 years old or more. The others are Ronald Reagan, John Adams, and Herbert Hoover.","Context: *Ford is one of only four former Presidents to live to 90 or more years of age. The others are Ronald Reagan (93), John Adams (90) and Herbert Hoover (90)., Context: *Ford is one of only four former Presidents to live to 90 or more years of age. The others are Ronald Reagan (93), John Adams (90) and Herbert Hoover (90)., Context: *Ford was the last surviving member of the Warren Commission. Wilson, Jeff.  Former President Gerald Ford Dies at 93. Associated Press. December 27, 2006. Also available  here.  Retrieved on December 31, 2006., Context: *Ford was the third longest lived Vice President at the age of 93. The two oldest were John Nance Garner, 98, and Levi P. Morton, 96., Context: *On November 12, 2006, Ford became the longest-lived President, surpassing Ronald Reagan.    At the time of his death, he had outlived President Reagan by 45 days.","2103, 2103, 2102, 2099, 2098",Yes.,
Who is the head of state of Ghana?,"Yes, the head of state of Ghana, according to the context provided, is President John Agyekum Kufuor. He is the ninth leader of the country since independence.","Context: Ghana is a republic and member of the Commonwealth of Nations. Its head of state is President John Agyekum Kufuor, the ninth leader of the country since independence. The government sits at Osu Castle, Context: Ghana is a republic and member of the Commonwealth of Nations. Its head of state is President John Agyekum Kufuor, the ninth leader of the country since independence. The government sits at Osu Castle, Context: ."" He merged the dreams of both Marcus Garvey and the celebrated African-American scholar W.E.B. Du Bois into the formation of the modern day Ghana, Context: . Kwame Nkrumah, founder and first president of the modern Ghanaian state, was not only an African anti-colonial leader but also one with a dream of a united Africa which would not drift into neo-colonialism, Context: Medieval Ghana (4th - 13th Century):The Republic of Ghana is named after the medieval Ghana Empire of West Africa. The actual name of the Empire was Wagadugu. Ghana was the title of the kings who ruled the kingdom","1349, 1349, 1347, 1347, 1337",President John Agyekum Kofuor,
Where is old Ghana in relation to present Ghana?,"Old Ghana is 500 miles north of present Ghana. This is because the old Ghana was located between Rivers Senegal and Niger, which is a geographical area farther north from where the current country of Ghana sits on","Context: Map of Ghana, Context: Geographically, the old Ghana is 500 miles north of the present Ghana, and occupied the area between Rivers Senegal and Niger., Context: Some inhabitants of present Ghana had ancestors linked with the medieval Ghana. This can be traced down to the Mande and Voltaic people of Northern Ghana--Mamprussi, Dagomba and the Gonja., Context: Geographically, the old Ghana is 500 miles north of the present Ghana, and occupied the area between Rivers Senegal and Niger., Context: Ghana was inhabited in pre-colonial times by a number of ancient kingdoms, including the Ga Adangbes on the eastern coast, inland Empire of Ashanti and various Fante states along the coast and inland","1357, 1338, 1339, 1338, 1335",500 miles north,
Why do wolves howl?,"Yes, wolves howl for various reasons. They often howl during twilight hours, either before adults depart to hunt or after their return. Wolves also howl for communal reasons, as it may strengthen their social bonds and cam","Context: . Wolves bark-howl for the same reasons they normally bark. Generally, pups bark and bark-howl much more frequently than adults, using these vocalizations to cry for attention, care, or food. A lesser known sound is the rally, Context: . Wolves also growl at other wolves while being aggressively dominant. Wolves bark when nervous or when they want to warn other wolves of danger, Context: . Wolves also growl at other wolves while being aggressively dominant. Wolves bark when nervous or when they want to warn other wolves of danger, Context: Observations of wolf packs suggest that howling occurs most often during the twilight hours, preceding the adults' departure to the hunt and following their return, Context: Wolves will also howl for communal reasons. Some scientists speculate that such group sessions strengthen the wolves' social bonds and camaraderie similar to community singing among humans","1069, 1069, 1069, 1067, 1066","Howling helps pack members keep in touch, allowing them to communicate effectively in thickly forested areas or over great distances. Howling also helps to call pack members to a specific location. Howling can also serve as a declaration of territory, as shown in a dominant wolf&apos;s tendency to respond to a human imitation of a ""rival"" wolf in an area the wolf considers its own. ",
Why is it beneficial for alpha males and females to forcefully prevent other wolves from mating?,"Yes, it's beneficial because under normal circumstances, a pack can only support one litter per year. Preventing other wolves from mating helps regulate reproduction and maintain the stability of the pack. This behavior reduces competition for resources within","Context: . During this time, in fact, the alpha male and alpha female may be forced to prevent other wolves from mating with one another, Context: .     Under normal circumstances, a pack can only support one litter per year, so this dominance behavior is beneficial in the long run., Context: . During the mating season, breeding wolves become very affectionate with one another in anticipation of the female's ovulation cycle. The pack tension rises as each mature wolf feels urged to mate, Context: . During this time, in fact, the alpha male and alpha female may be forced to prevent other wolves from mating with one another, Context: Usually, the instinct to reproduce drives young wolves away from their birth packs, leading them to seek out mates and territories of their own","1039, 1039, 1039, 1039, 1038",A pack can only suppport one littler per year,
What did Cleveland's opponents say in 1884 to counter his innocent image?,"Yes, Cleveland's opponents claimed that he had fathered an illegitimate child while he was a lawyer in Buffalo. This was done to tarnish his image of purity and innocence during the 1884 presidential campaign","Context: Some of Cleveland's actions were controversial with political factions, Context: . The derisive phrase ""Ma, Ma, where's my Pa?"", often chanted at Republican political rallies, rose as an unofficial campaign slogan for those who opposed him., Context: Cleveland won the Presidency in the 1884 election with the unusual combination of support from both Democrats and reform-minded Republicans called ""Mugwumps"" who denounced his opponent, former Senator James G. Blaine of Maine, as corrupt., Context: The campaign was negative. To counter Cleveland's image of purity, his opponents reported that Cleveland had fathered an illegitimate child while he was a lawyer in Buffalo, Context: Cleveland lived up to his reputation of running an efficient government.  He demanded his administration get rid of extravagances and abuses.","474, 481, 480, 481, 485",That he had fathered an illegitimate child,
Who were Grover Cleveland's parents?,"No, the context does not provide information about Grover Cleveland's parents.","Context: . Their children were Ruth Cleveland (1891-1904); Esther Cleveland (1893-1980); Marion Cleveland (1895-1977); Richard Folsom Cleveland (1897-1974); and Francis Grover Cleveland (1903-1995)., Context: An early, undated photograph of Grover Cleveland from the Cleveland Family Papers at the New Jersey Archives., Context: Grover Cleveland, Context: * Cleveland, Grover.  about Hawaii.'' (1893)., Context: * Graff, Henry F. Grover Cleveland (2002), short overview.","496, 475, 498, 530, 533","Cleveland was born in Caldwell, New Jersey to the Reverend Richard Cleveland and Anne Neal.",
"Did the team , sedating Cleveland with nitrous oxide -LRB- laughing gas -RRB- , not remove his upper left jaw and portions of his hard palate ?","No, because the text states that ""The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate"" which means they did perform this operation on him.","Context: . The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate. The size of the tumor and the extent of the operation left Cleveland's mouth severely disfigured, Context: . During another surgery, an orthodontist fitted Cleveland with a hard rubber prosthesis that corrected his speech and covered up the surgery., Context: . The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate. The size of the tumor and the extent of the operation left Cleveland's mouth severely disfigured, Context: . Edward Janeway, operated aboard E. C. Benedict's yacht Oneida as it sailed off Long Island. The surgery was conducted through the President's mouth, to avoid any scars or other signs of surgery, Context: . During another surgery, an orthodontist fitted Cleveland with a hard rubber prosthesis that corrected his speech and covered up the surgery.","519, 519, 519, 519, 519",yes,
Did he not die at the age of 55 in Le Croisic ?,"Yes, according to the context, Becquerel died at the age of 55 in Le Croisic. He was elected Permanent Secretary of the AcadÃ©mie des Sciences in 1908, and","Context: . He was one of the first members of the National Institute; he was appointed inspector of public instruction in 1802 . But his health was already very feeble, and four years later he died in Paris, France., Context: In 1908, the year of his death, Becquerel was elected Permanent Secretary of the AcadÃ©mie des Sciences. He died at the age of 55 in Le Croisic., Context: In 1908, the year of his death, Becquerel was elected Permanent Secretary of the AcadÃ©mie des Sciences. He died at the age of 55 in Le Croisic., Context: . In Paris on August 18, 1662, Pascal went into convulsions and received extreme unction. He died the next morning, his last words being ""May God never abandon me,"" and was buried in the cemetery of Saint-Ãtienne-du-Mont. Muir, 104., Context: .  Monroe died there from heart failure and tuberculosis on July 4, 1831, becoming the third president to die on the 4th of July. His death came 55 years after the U.S","2666, 835, 835, 261, 2522",Yes he died at the age of 55,
When did Islam become the dominant religion in Java and Sumatra?,"Yes, according to the context provided, Islam became the dominant religion in Java and Sumatra by the end of the 16th century. This is mentioned in Ricklefs (1991), pages 3 to 14.","Context: . Ricklefs (1991), pages 3 to 14  Other Indonesia areas gradually adopted Islam which became the dominant religion in Java and Sumatra by the end of the 16th century, Context: Although Muslim traders first traveled through South East Asia early in the Islamic era, the earliest evidence of Islamized populations in Indonesia dates to the 13th century in northern Sumatra, Context: . For the most part, Islam overlaid and mixed with existing cultural and religious influences, which shaped the predominant form of Islam in Indonesia, particularly in Java, Context: .    Roman Catholicism was brought to Indonesia by early Portuguese colonialists and missionaries, Ricklefs (1991), pp, Context: .    Though now minority religions, Hinduism and Buddhism remain defining influences in Indonesian culture","766, 766, 766, 820, 820",the end of the 16th century,
Is it true that indonesia has vast areas of wilderness?,"Yes, Indonesia does have vast areas of wilderness. The country is home to the world's second highest level of biodiversity, which is supported by its large wilderness areas. These wilderness areas are a mixture of Asian and Austral","Context: . Despite its large population and densely populated regions, Indonesia has vast areas of wilderness that support the world's second highest level of biodiversity, Context: . The country is richly endowed with natural resources, yet poverty is a defining feature of contemporary Indonesia., Context: Map of Indonesia, Context: . Indonesia has a range of sea and coastal ecosystems, including beaches, sand dunes, estuaries, mangroves, coral reefs, sea grass beds, coastal mudflats, tidal flats, algal beds, and small island ecosystems., Context: Indonesia's size, tropical climate, and archipelagic geography, support the world's second highest level of biodiversity (after Brazil),    and its flora and fauna is a mixture of Asian and Australasian species","753, 753, 795, 804, 802",yes,
Is it the world 's fourth most populous country and the most populous muslim-majority nation?,"Yes, according to the context, Indonesia is the world's fourth most populous country with over 234 million people and it is also the most populous Muslim-majority nation.","Context: . With a population of over 234 million people, it is the world's fourth most populous country and the most populous Muslim-majority nation, although officially it is not an Islamic state. Indonesia is a republic, with an elected parliament and president, Context: The Republic of Indonesia ( ) ( ), is a nation in Southeast Asia. Comprising 17,508 islands, it is the world's largest archipelagic state, Context: . With a population of over 234 million people, it is the world's fourth most populous country and the most populous Muslim-majority nation, although officially it is not an Islamic state. Indonesia is a republic, with an elected parliament and president, Context: .    Its average population density is 134 people per square kilometer (347 per sq mi), 79th in the world,    although Java, the world's most populous island,    has a population density of 940 people per square kilometer (2,435 per sq mi), Context: Egypt is the most populated country in the Middle East and the second-most populous on the African continent, with an estimated 78 million people","751, 751, 751, 797, 907",yes,
Did Monroe' wedding happen at the Trinity Church in New York?,"Yes, based on the context provided, James Monroe married his wife Elizabeth Kortright at the Trinity Church in New York on February 16, 1786.","Context: . James Monroe married Elizabeth Kortright on February 16, 1786 at the Trinity Church in New York., Context: . James Monroe married Elizabeth Kortright on February 16, 1786 at the Trinity Church in New York., Context: Upon Elizabeth's death in 1830, Monroe moved to New York City to live with his daughter Maria Hester Monroe Gouverneur who had married Samuel L. Gouverneur in the first White House wedding, Context: Monroe was raised in a family that belonged to the Church of England when it was the state church in Virginia, and as an adult frequently attended Episcopalian churches, though there is no record he ever took communion, Context: Statue of Monroe at Ash Lawn-Highland","2507, 2507, 2522, 2525, 2523",Yes,
In which years were John Monroe elected as President?,"Yes, James Monroe was elected president in the election of 1816 and re-elected in 1820. The context states that following the War of 1812, Monroe was elected president in the","Context: * Monroe, James. The Political Writings of James Monroe. James P. Lucier, ed. Regnery, 2002. 863 pp., Context: Following the War of 1812, Monroe was elected president in the election of 1816, and re-elected in 1820. In both those elections Monroe ran nearly uncontested, Context: * Samuel Flagg Bemis, John Quincy Adams and the Foundations of American Foreign Policy (1949), is a standard study of Monroe's foreign policy., Context: * Scherr, Arthur. ""James Monroe on the Presidency and 'Foreign Influence;: from the Virginia Ratifying Convention (1788) to Jefferson's Election (1801)."" Mid-America  2002 84(1-3): 145-206. ISSN 0026-2927, Context: Following the War of 1812, Monroe was elected president in the election of 1816, and re-elected in 1820. In both those elections Monroe ran nearly uncontested","2536, 2513, 2529, 2534, 2513",1817-1825,
What did James Monroe's letters not contain?,"James Monroe's letters did not contain discussions of religion, based on the context provided.","Context: . Abstract: Analyzes Monroe's concern over untoward foreign influence on the presidency. He was alarmed at Spanish diplomat Diego MarÃ­a de Gardoqui, involving a US attempt to secure the opening of the Mississippi River to American commerce, Context: . Letters that do survive, such as ones written on the occasion of the death of his son, contain no discussion of religion., Context: * Monroe, James. The Political Writings of James Monroe. James P. Lucier, ed. Regnery, 2002. 863 pp., Context: * Scherr, Arthur. ""James Monroe on the Presidency and 'Foreign Influence;: from the Virginia Ratifying Convention (1788) to Jefferson's Election (1801)."" Mid-America  2002 84(1-3): 145-206. ISSN 0026-2927, Context: . Abstract: Assesses Monroe's views on slavery as governor of Virginia from 1799 to 1802, emphasizing Monroe's moderate view of slaveholding during a slave uprising in Southampton County in October 1799","2534, 2524, 2536, 2534, 2535",No letters survive in which he might have discussed his religious beliefs.,
Had Monroe racked up many debts during his years of public life ?,"Yes, based on the context, Monroe had indeed racked up many debts during his years of public life. The context mentions this fact multiple times, indicating that it was a significant aspect of Monroe's financial situation.","Context: Monroe had racked up many debts during his years of public life, Context: Monroe had racked up many debts during his years of public life, Context: . Throughout his life, he was not financially solvent, and his wife's poor health made matters worse.  For these reasons, he and his wife lived in Oak Hill until Elizabeth's death on September 23, 1830., Context: Monroe had racked up many debts during his years of public life, Context: * The book Stardust and Shadows, 2000, Toronto: Dundern Press by Charles Foster details an alleged relationship between silent-era motion picture actress Florence La Badie and Wilson.","2521, 2521, 2521, 2521, 2241",yes,
"Four years after opening his shop , Watt began what?","Yes, four years after opening his shop, Watt began to experiment with steam. This is mentioned because his friend, Professor John Robison, called his attention to it and Watt tried constructing a model of a steam engine, even though he","Context: . IEEE, "" IEEE Nikola Tesla Award. April 01, 2005., Context: Four years after opening his shop, Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.  At this point Watt had still never seen an operating steam engine, but he tried constructing a model, Context: Four years after opening his shop, Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.  At this point Watt had still never seen an operating steam engine, but he tried constructing a model, Context: . On December 28, 2006, the New York Times reported that, at Ford's request, former President Jimmy Carter would deliver a eulogy. Decades ago, ""Mr, Context: . The President said his initiative came ""out of my full conviction of the need to consolidate efforts for more freedom and democracy."" Business TodayEGYPT.  Mubarak throws presidential race wide open. March 2005","1474, 1954, 1954, 2109, 878","Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.",
Was Adams the first to introduce a bicameral legislature?,"Yes, according to The Massachusetts Constitution of 1780: A Social Compact (1978), John Adams was its ""principal architect"" and it was the first constitution to feature a bicameral legislature.","Context: * Ryerson, Richard Alan, ed. John Adams and the Founding of the Republic (2001), Context: . The Massachusetts Constitution of 1780: A Social Compact (1978) p 13 says Adams was its ""principal architect.""  It was the first constitution written by a special committee and ratified by the people, Context: .  It was also the first to feature a bicameral legislature, a clear and distinct executive with a partial (2/3) veto (although he was restrained by an executive council), and a distinct judicial branch., Context: Adams was not a popular leader like his second cousin, Samuel Adams; instead, his influence emerged through his work as a constitutional lawyer and his intense analysis of historical examples, Ferling (1992) p 117  together with his thorough knowledge of the law and his dedication to the principles of republicanism, Context: * Kurtz, Stephen G. The Presidency of John Adams: The Collapse of Federalism, 1795-1800 (1957). Detailed political narrative.","715, 666, 666, 641, 712",Yes.,
In what ways was Adams opposed by Anderw Hamilton?,"Yes, in the context provided, Andrew Hamilton opposed John Adams in several ways. Although Hamilton and his followers supported Adams as a presidential candidate, they also held a grudge against him. Additionally, while Adams's influence came from his work as a","Context: Adams wanted to secure approval from the people, and he saw his chance in the British/colonial conflict. He became well known for his essays and energetic resolutions against British taxation and regulation, Context: . ""Power must be opposed to power, and interest to interest,â Adams wrote.  Works of John Adams, IV:557  Adams did as much as anyone to put the idea of ""checks and balances"" on the intellectual map., Context: . The federalists wanted Adams as their presidential candidate to crush Thomas Jefferson's bid. Most federalists would have preferred Hamilton to be a candidate.  Although Hamilton and his followers supported Adams, they also held a grudge against him, Context: Adams was not a popular leader like his second cousin, Samuel Adams; instead, his influence emerged through his work as a constitutional lawyer and his intense analysis of historical examples, Ferling (1992) p 117  together with his thorough knowledge of the law and his dedication to the principles of republicanism, Context: While in London, Adams published a work entitled A Defence of the Constitutions of Government of the United States (1787). In it he repudiated the views of Turgot and other European writers as to the viciousness of the framework of state governments","642, 667, 675, 641, 667",Hamilton wanted to control the army differently than Adams,
"The John Adams Library , housed at the Boston Public Library , contains what?","Yes, the John Adams Library at the Boston Public Library contains over 3,500 volumes in eight languages, with many of these books containing annotations by John Adams himself. This collection reflects Adams's wide-ranging interests and his","Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: . Located at Library of Congress in Washington, D.C, Context: * Ryerson, Richard Alan, ed. John Adams and the Founding of the Republic (2001)","723, 723, 723, 388, 715","Adams's personal collection of more than 3,500 volumes",
"What do kangaroos use for ""crawl-walking?""","Yes, kangaroos use their tail and two forelimbs to form a tripod when crawl-walking. This allows them to move slowly and steadily at low speeds. They cannot walk normally due to their long feet, so","Context: . If pursued into the water, a large kangaroo may use its forepaws to hold the predator underwater so as to drown it.  Canadian Museum of Nature - Kangaroo URL accessed January 6, 2007, Context: Kangaroo soon became adopted into standard English where it has come to mean any member of the family of kangaroos and wallabies.  Male kangaroos are called bucks, boomers, jacks, or old men; females are does, flyers, or jills, and the young ones are joeys, Context: Kangaroos are the only large animals to use hopping as a means of locomotion, Context: A Tasmanian Forester (Eastern Grey) Kangaroo in motion., Context: Because of its long feet, it cannot walk correctly. To move at slow speeds, it uses its tail to form a tripod with its two forelimbs. It then raises its hind feet forward, in a form of locomotion called ""crawl-walking.""","1746, 1727, 1738, 1728, 1739",its hind feet,
Do kangaroos eat plants?,"Yes, many species of kangaroos do eat plants. Eastern grey kangaroos primarily consume a wide variety of grasses, while some other species like red kangaroos and swamp wallabies include significant amounts of shrub","Context: Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet, Context: The polar bear is the most carnivorous member of the bear family. It feeds mainly on seals, especially ringed seals that poke holes in the ice to breathe,, Context: . The smaller species of kangaroos also consume hypogeal fungi.  Many species are nocturnal  Archives URL accessed January 7, 2007.  and crepuscular,  Columbus Zoo article URL accessed January 7, 2007, Context: .   Wedge-tailed Eagles and other raptors usually eat kangaroo carrion. Goannas and other carnivorous reptiles also pose a danger to smaller kangaroo species when other food sources are lacking., Context: Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet","1741, 2626, 1741, 1745, 1741",yes,
What method is used by Kangaroos to travel?,"Yes, kangaroos use hopping as their primary mode of locomotion. This method allows them to cover long distances efficiently in search of food and water, which is crucial for survival in their native environment with highly variable weather patterns.","Context: A Tasmanian Forester (Eastern Grey) Kangaroo in motion., Context: .    This fast and energy-efficient method of travel has evolved because of the need to regularly cover large distances in search of food and water, rather than the need to escape predators., Context: . For kangaroos, the key benefit of hopping is not speed to escape predators the top speed of a kangaroo is no higher than that of a similarly-sized quadruped, and the Australian native predators are in any case less fearsome than those of other continents but economy: in an infertile continent with highly variable weather patterns, the ability of a kangaroo to travel long distances at moderately high speed in search of food sources is crucial to survival, Context: A kangaroo crossing a highway., Context: Before European settlement, the kangaroo was a very important animal for Australian Aborigines, for its meat, hide, bones and sinews. In addition, there were important Dreaming stories and ceremonies involving the kangaroo","1728, 1738, 1752, 1761, 1755",hopping,
Was the game of Marn grook played using a ball made from kangaroo by the Kurnai people ?,"Yes, the game of Marn grook was played using a ball made from kangaroo by the Kurnai people. This is stated explicitly in the context information provided.","Context: .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people., Context: Before European settlement, the kangaroo was a very important animal for Australian Aborigines, for its meat, hide, bones and sinews. In addition, there were important Dreaming stories and ceremonies involving the kangaroo, Context: .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people., Context: Before European settlement, the kangaroo was a very important animal for Australian Aborigines, for its meat, hide, bones and sinews. In addition, there were important Dreaming stories and ceremonies involving the kangaroo, Context: . They asked a nearby local what the creatures were called. The local responded ""Kangaroo"", meaning ""I don't understand you"", which Cook took to be the name of the creature.  Tour lecture,  , Dawsonville, GA.","1755, 1755, 1755, 1755, 1726",yes,
What is a hybrid animal resulting from a union between a leopard and a puma?,"Yes, a pumapard is a hybrid animal resulting from a union between a leopard and a puma. This term was used in the context to describe three sets of hybrids that were bred in the late 18","Context: . One of these was purchased in 1898 by Berlin Zoo.  A similar hybrid in Berlin Zoo purchased from Carl Hagenbeck was a cross between a male leopard and a female puma, Context: A pumapard is a hybrid animal resulting from a union between a leopard and a puma. Three sets of these hybrids were bred in the late 1890s and early 1900s by Carl Hagenbeck at his animal park in Hamburg, Germany. Most did not reach adulthood, Context: . Hamburg Zoo's specimen was the reverse pairing, the one in the black and white photo, fathered by a puma bred to an Indian leopardess., Context: A pumapard is a hybrid animal resulting from a union between a leopard and a puma. Three sets of these hybrids were bred in the late 1890s and early 1900s by Carl Hagenbeck at his animal park in Hamburg, Germany. Most did not reach adulthood, Context: In Antiquity, it was believed that a leopard was a hybrid between a lion and a panther, as is reflected in its name, a Greek compound word derived from Î»Î­ÏÎ½ lÃ©on (""lion"") and ÏÎ¬ÏÎ´Î¿Ï pÃ¡rdos (""male panther""), the latter related to Sanskrit à¤ªà¥à¤¦à¤¾à¤à¥ pá¹dÄku (""snake, tiger, panther"")","2485, 2485, 2485, 2485, 2448",a pumapard,
How long is a leopard's tail?,"Yes, the length of a leopard's tail is mentioned in the context. Leopards have relatively long tails which help them balance while climbing trees or moving on uneven surfaces. However, the exact length is not specified in the provided","Context: Indian Leopard, Context: In 2003 a further subspecies was identified on Borneo. Named the Borneo pygmy elephant, it is smaller and tamer than other Asian elephants. It also has relatively larger ears, longer tail and straighter tusks., Context: A 1910 description of a pseudo-melanistic leopard:, Context: The leopard (Panthera pardus) is an Old World mammal of the Felidae family and the smallest of the four 'big cats' of the genus Panthera, along with the tiger, lion, and jaguar, Context: . They are good, agile climbers, but cannot get down from a tree headfirst, because they do not have the ankle flexibilityâthe only two cats that do are the Margay and the Clouded Leopard. Female leopard","2467, 1205, 2480, 2445, 2458",60 to 110cm,
